Income_Level,App_Usage_Frequency,Location_Suburban,Location_Urban,Preferred_Payment_Method_Debit Card,Preferred_Payment_Method_UPI,Preferred_Payment_Method_Wallet Balance,Age,Avg_Transaction_Value,Loyalty_Points_Earned,Referral_Count,Cashback_Received,Customer_Satisfaction_Score,LTV,Transaction_Value_Range,Spend_Per_Active_Day,Transactions_Per_Active_Day,Spend_Per_Transaction,Inactivity_Ratio,Support_Burden
1.0,1.0,1.0,0.0,0.0,0.0,1.0,47.0,9881.178488,4818.0,8.0,4054.44096,4.0,684328.9167,10463.748546,22322.9281461794,2.259136212624585,9881.178488235297,0.4152823920265781,175.0814753
1.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,6227.292743,853.0,26.0,2000.132047,1.0,177424.6722,17883.1792663,9512.018587912087,1.5274725274725274,6227.292744604316,1.956043956043956,42.80177595
1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,7377.931992,4270.0,16.0,2285.738925,1.0,562604.2368,28757.475339,22929.7554439834,3.107883817427386,7377.931991989319,0.991701244813278,214.87274109
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61.0,6416.86284,4086.0,40.0,4645.3268,1.0,452329.5,22422.992017,86564.73792156862,13.490196078431373,6416.862840116279,0.0196078431372549,176.63907688
2.0,1.0,0.0,1.0,0.0,1.0,0.0,51.0,8528.666702,4614.0,45.0,1038.251419,8.0,66410.80781,40493.18893,1317.8406274052477,0.1545189504373177,8528.666701886792,0.3527696793002915,193.86481303
2.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,6842.344229,896.0,16.0,4014.143427,1.0,591510.7664,5874.951604,203146.84072413796,29.689655172413797,6842.344228803717,3.0689655172413794,667.94357648
0.0,1.0,1.0,0.0,0.0,0.0,1.0,52.0,13513.59122,232.0,48.0,89.64764036,5.0,23732.7674,22666.795984,22522.65203333333,1.6666666666666667,13513.591219999998,3.333333333333333,361.280973
0.0,1.0,0.0,1.0,0.0,0.0,1.0,48.0,5922.771582,2758.0,1.0,4378.563932,10.0,403145.0881,16170.665022,29302.13309022556,4.947368421052632,5922.771582066869,2.0526315789473686,97.045018
1.0,2.0,0.0,0.0,1.0,0.0,0.0,51.0,7023.256248,4629.0,14.0,2946.420032,6.0,534203.4267,22607.750345,54064.44132291666,7.697916666666667,7023.256247631935,1.84375,0.0
0.0,2.0,1.0,0.0,0.0,1.0,0.0,18.0,8714.843097,824.0,10.0,2387.889797,7.0,660324.3188,15439.200742,18840.181031791908,2.161849710982659,8714.843097593583,0.3294797687861271,165.0277828
0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,89.19706708,124.0,36.0,3532.288511,5.0,11220.59966,352.57654211,504.7248673170732,5.658536585365853,89.19706706896552,3.4390243902439024,833.88776775
1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,9846.730659,3656.0,40.0,338.2556564,9.0,762586.3638,15056.535212,26803.014140794225,2.7220216606498195,9846.730659151192,0.0974729241877256,69.25758884999999
2.0,2.0,1.0,0.0,0.0,1.0,0.0,48.0,5123.837866,697.0,8.0,977.7197844,1.0,421322.6937,3927.454627,13289.446146031743,2.5936507936507938,5123.837865361077,0.5968253968253968,638.2702106200001
2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,1132.447576,1061.0,13.0,2034.925411,7.0,75426.23097,5023.3834201,3042.4743631336405,2.686635944700461,1132.447575986278,0.4009216589861751,16.50510464
0.0,2.0,0.0,0.0,0.0,1.0,0.0,56.0,18221.31576,247.0,7.0,3089.330884,6.0,293546.1236,39576.018963,10282.028178571429,0.5642857142857143,18221.31575949367,0.2857142857142857,1083.55552832
2.0,2.0,1.0,0.0,1.0,0.0,0.0,54.0,6455.15049,4095.0,42.0,722.7414511,9.0,33293.41521,29613.508696,936.2432007633588,0.1450381679389313,6455.150489473684,1.3740458015267176,240.10577352
2.0,2.0,0.0,1.0,0.0,1.0,0.0,19.0,8527.444421,2006.0,11.0,1897.461506,6.0,57064.21356,17131.9078777,5453.598175581396,0.6395348837209303,8527.44442,0.6395348837209303,653.2526945
0.0,2.0,0.0,0.0,0.0,0.0,1.0,28.0,16548.58974,1919.0,6.0,1304.464123,2.0,1587830.947,19048.226086,48233.08472560976,2.914634146341464,16548.589738493723,0.7530487804878049,245.7323703
1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,3344.111525,1611.0,2.0,3227.846836,9.0,253924.9845,12623.453886,7767.3133514377,2.322683706070288,3344.1115254470424,1.012779552715655,193.89540903
0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,17007.6731,140.0,25.0,4596.392248,4.0,1650824.56,68416.49054,177026.10279569894,10.408602150537634,17007.673099173553,2.505376344086021,565.2957840600001
0.0,2.0,0.0,1.0,1.0,0.0,0.0,20.0,4840.342582,4192.0,2.0,829.8956666,9.0,366157.7523,12807.836029,49153.33805633803,10.154929577464788,4840.342582524272,3.8028169014084505,153.52342874
0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,11784.86745,3663.0,45.0,946.3057196,3.0,39101.06879,10685.340899,759.1479033742331,0.0644171779141104,11784.867452380951,0.3343558282208589,307.60818062
1.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,13716.71082,3327.0,3.0,3002.642399,3.0,395263.9239,43180.597153,11865.375616564415,0.8650306748466258,13716.710819148935,0.7300613496932515,719.1121095599999
1.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,18101.22878,1377.0,31.0,2267.812544,5.0,1387223.604,22309.905929,41491.06957831325,2.2921686746987957,18101.228777923785,0.9246987951807228,549.16406728
1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0,12156.68351,4040.0,45.0,3590.523028,8.0,675245.6482,48834.607155000005,34369.681136125655,2.8272251308900525,12156.683512962964,0.8115183246073299,885.24961448
1.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0,9070.103707,2863.0,13.0,1439.426636,9.0,863360.9833,16239.95712,39628.72414018692,4.369158878504673,9070.103706951872,0.7850467289719626,943.13502105
0.0,1.0,1.0,0.0,0.0,1.0,0.0,53.0,11449.66435,1550.0,2.0,2724.098081,4.0,483388.9545,48482.775228,101585.31989361702,8.872340425531915,11449.664352517986,1.446808510638298,11.757903174
2.0,1.0,0.0,1.0,0.0,1.0,0.0,23.0,4049.62843,2017.0,12.0,1934.140748,8.0,339476.9068,9937.901946000002,15009.631981651375,3.706422018348624,4049.628430693069,1.2155963302752293,131.34217852
0.0,2.0,1.0,0.0,1.0,0.0,0.0,65.0,13784.59594,807.0,7.0,1406.320761,10.0,1008237.126,42139.078204,111980.48161797752,8.123595505617978,13784.595939142462,2.640449438202247,604.292548
1.0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,3745.745434,2845.0,37.0,3646.482058,5.0,119320.5038,13703.160435,3881.95436,1.0363636363636364,3745.745435087719,0.1418181818181818,17.50104226
2.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0,11149.37977,3439.0,1.0,3979.468743,9.0,607135.2692,11271.625167,26129.82394273128,2.343612334801762,11149.379765037596,0.6299559471365639,502.8015256
0.0,0.0,0.0,1.0,0.0,1.0,0.0,59.0,12955.59719,4630.0,37.0,1644.757274,3.0,704375.3919,50104.90976,31762.109239631336,2.4516129032258065,12955.597189849625,1.5898617511520738,36.57833268
2.0,2.0,0.0,1.0,0.0,1.0,0.0,18.0,17972.67778,2312.0,45.0,3114.859189,8.0,933970.4048,18961.464192,38266.826433333335,2.129166666666667,17972.677776908025,0.075,1028.10342438
1.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,9009.294621,671.0,30.0,892.9569494,5.0,767478.1286,18122.708828,25202.07997009967,2.79734219269103,9009.294621140143,0.1727574750830564,273.22593872
2.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,15508.9112,304.0,38.0,3954.839414,8.0,624583.4638,38528.267871,18010.34848973607,1.1612903225806452,15508.911199494947,0.6510263929618768,699.9908806
2.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,3358.934461,2476.0,26.0,1406.253776,10.0,57156.08665,14706.2006596,2371.0125605882354,0.7058823529411765,3358.9344608333336,1.723529411764706,132.41497884
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,3132.36761,4879.0,16.0,854.7737281,1.0,42314.57895,3096.0869896,832.4374197260274,0.2657534246575342,3132.3676103092785,0.2191780821917808,342.6738787
2.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0,10500.71229,1311.0,34.0,4699.806978,9.0,138680.644,31989.533723000004,5431.402909482759,0.5172413793103449,10500.712291666669,0.7801724137931034,464.7368142
0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11930.85189,2840.0,45.0,2112.421405,5.0,654810.536,37631.934571000005,59322.84691666667,4.972222222222222,11930.85189385475,1.2962962962962965,44.95770456
2.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,12650.4974,3933.0,23.0,3217.499567,3.0,205109.8605,26862.27817,5900.994216463414,0.4664634146341463,12650.497405228758,0.6371951219512195,729.19351427
0.0,1.0,0.0,1.0,1.0,0.0,0.0,32.0,14916.0241,4132.0,0.0,4046.066798,2.0,373683.5571,28989.288894,15684.23135193133,1.0515021459227467,14916.024102040816,1.4377682403433476,350.72809875
2.0,2.0,0.0,0.0,1.0,0.0,0.0,50.0,5905.68044,4396.0,28.0,3430.711586,3.0,468795.1742,15572.538305,26818.737058823528,4.541176470588235,5905.680440414508,1.652941176470588,419.41577244
2.0,2.0,0.0,0.0,0.0,0.0,1.0,49.0,12455.92836,135.0,25.0,2823.30027,1.0,645084.2532,17643.542898,47609.32617777778,3.8222222222222224,12455.928360465115,0.9037037037037036,103.55982711
1.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0,3770.901025,3312.0,43.0,1858.067295,6.0,164191.3766,9635.708884,11312.703076335876,3.0,3770.901025445293,1.6106870229007633,352.235598
1.0,2.0,0.0,0.0,0.0,0.0,1.0,45.0,4387.764204,4270.0,34.0,4592.615183,7.0,79388.72053,15654.436504,16958.115708108107,3.864864864864865,4387.764204195804,9.297297297297296,358.61033719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1355.504679,2851.0,50.0,667.7100394,10.0,88685.58078,5797.0431822,2637.738833976834,1.945945945945946,1355.5046785714285,0.5212355212355212,135.65154203999998
1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,14942.54172,3032.0,43.0,4419.598604,7.0,1201592.013,33555.063357,95680.4687096774,6.403225806451613,14942.541712846349,1.4274193548387095,448.28992644
1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,10144.78948,2406.0,23.0,3549.244151,2.0,866601.0467,32132.997832,32671.622387832696,3.220532319391635,10144.789478158204,0.1482889733840304,546.3543228000001
1.0,2.0,1.0,0.0,1.0,0.0,0.0,59.0,4771.332255,3977.0,45.0,2857.053381,3.0,423405.7808,3734.77568,11597.175849858357,2.4305949008498584,4771.332255244755,0.2124645892351274,44.78530908
1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,11129.19214,2304.0,32.0,1623.738807,4.0,255838.3576,32178.739410999995,11283.05193548387,1.0138248847926268,11129.192136363636,1.6267281105990783,369.2450762
1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,7091.261571,3065.0,25.0,730.2207787,10.0,613221.7354,32134.996968000003,34997.461517647054,4.935294117647059,7091.261570917759,0.288235294117647,274.63732747
0.0,2.0,0.0,1.0,0.0,1.0,0.0,28.0,16745.82611,1241.0,36.0,2215.802777,7.0,279907.3163,31481.445493,27340.12425510204,1.6326530612244898,16745.826106250002,2.2142857142857144,41.60559675
0.0,2.0,0.0,1.0,0.0,0.0,1.0,44.0,10567.67614,3167.0,38.0,3918.797603,10.0,98488.93984,34281.13672,2243.417280446927,0.2122905027932961,10567.676136842105,0.6871508379888268,423.58746178
1.0,2.0,0.0,1.0,0.0,1.0,0.0,46.0,605.9163498,3670.0,50.0,3726.548625,8.0,55498.21466,2198.3557911,1990.4026333333331,3.28494623655914,605.9163499181669,1.2419354838709675,96.0010502
1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,19702.05477,130.0,25.0,3227.211013,9.0,1373528.585,58386.01781199999,64008.55352112676,3.248826291079812,19702.05476878613,1.1971830985915493,501.65964062
0.0,2.0,0.0,1.0,0.0,0.0,1.0,31.0,1495.227779,626.0,37.0,4962.49836,6.0,104015.8059,3774.7849735,2668.8562877094973,1.7849162011173183,1495.227779342723,0.5670391061452514,103.01154192
2.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,13922.2042,287.0,49.0,4863.173853,7.0,54593.4665,18706.516467,1427.918379166667,0.1025641025641025,13922.204196875,0.4615384615384615,214.9518119
0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,8750.744226,2707.0,37.0,2000.024372,8.0,696046.8141,22315.320967,29307.44940948276,3.3491379310344827,8750.744225225226,1.5172413793103448,869.5330550799999
2.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,4993.862952,2103.0,10.0,962.6717133,7.0,178519.6868,10113.6120089,9987.725904191617,2.0,4993.862952095808,1.7724550898203593,1003.6534506
1.0,2.0,1.0,0.0,0.0,0.0,1.0,27.0,13532.40011,2047.0,28.0,2319.191349,7.0,723185.4099,47124.249509,23217.35312418301,1.7156862745098038,13532.400106666666,0.022875816993464,40.468690388
1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,2526.688101,2381.0,28.0,4222.883048,9.0,125624.8349,6531.2551125,6905.234559006211,2.732919254658385,2526.6881,0.6273291925465838,565.2223293200001
0.0,2.0,0.0,1.0,0.0,1.0,0.0,31.0,17166.3515,1634.0,2.0,2292.815439,10.0,1543560.146,67384.361459,53916.85049295775,3.140845070422535,17166.351502242152,1.0422535211267605,100.57574652
1.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,5019.733598,1595.0,8.0,1679.909825,6.0,481005.0033,7498.988109,25644.291206521742,5.108695652173913,5019.733597872341,1.7717391304347827,462.1108183500001
2.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,7235.458631,3255.0,34.0,3706.157503,1.0,727537.9633,15722.072678,287392.41684,39.72,7235.45863141994,9.12,117.56094742
2.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,12656.54629,686.0,5.0,3250.687059,3.0,448757.0859,39379.773621,31373.973901408448,2.4788732394366195,12656.546289772728,0.7253521126760564,122.809669021
0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,30.57601815,2711.0,8.0,4843.48835,5.0,9836.78284,41.370159963,56.64082049180328,1.852459016393443,30.57601814159292,0.5027322404371585,764.2579161599999
2.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,9460.244802,4904.0,7.0,2746.299907,9.0,894153.5187,29084.160281,104287.93673809525,11.023809523809524,9460.244801295898,3.3095238095238093,1164.40611104
0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,17886.03594,4099.0,26.0,4837.360955,1.0,724820.7572,30655.626558,30971.490805194804,1.7316017316017316,17886.03594,1.5454545454545454,191.86684377
0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,13611.50867,1611.0,33.0,1454.681557,2.0,546810.4025,21724.76281,24171.109565022423,1.7757847533632287,13611.50866919192,0.8385650224215246,737.3558178000001
2.0,2.0,0.0,0.0,0.0,1.0,0.0,38.0,7764.128295,2482.0,50.0,4324.120802,3.0,167637.3312,9120.565532,9926.290607594936,1.2784810126582278,7764.1282970297025,0.9240506329113924,265.3341244
2.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,13211.88432,4877.0,23.0,1754.625753,4.0,1286159.959,28142.667024,39968.02738993711,3.0251572327044025,13211.884313929317,0.839622641509434,0.0
2.0,2.0,1.0,0.0,0.0,0.0,1.0,66.0,18732.0228,4062.0,47.0,4048.378712,6.0,1009597.019,86162.150718,53664.71397837837,2.864864864864865,18732.022803773583,0.6432432432432432,464.72094858
2.0,2.0,0.0,1.0,1.0,0.0,0.0,55.0,3764.228284,994.0,4.0,4629.930922,7.0,349241.3855,2879.252244,18697.724098360653,4.967213114754099,3764.228283828383,1.4426229508196722,197.5342734
2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,10640.8421,1401.0,9.0,3115.955423,7.0,108103.8538,43148.872743,11642.333117647058,1.0941176470588236,10640.842096774191,3.247058823529412,11.179282037
2.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,4702.404248,1553.0,19.0,3642.745439,2.0,377615.0438,11572.0167224,57296.98715384615,12.184615384615384,4702.404248737374,3.123076923076923,401.0573766
2.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,17085.95054,2875.0,21.0,4793.198491,3.0,620130.43,52591.477834,117630.19792307694,6.884615384615385,17085.950536312852,1.1346153846153846,2.842476046
1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,14423.79453,3227.0,11.0,1875.782314,1.0,578798.3722,39821.022524,1903940.878,132.0,14423.79453030303,115.66666666666669,57.36837923
0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,16023.50765,3570.0,43.0,2557.918628,1.0,1337907.474,70892.901205,172304.73155844156,10.753246753246753,16023.507644927537,1.9870129870129871,325.41343308
0.0,2.0,0.0,1.0,0.0,0.0,0.0,16.0,18860.80693,659.0,28.0,4491.459604,6.0,121037.1118,69399.283594,8382.580859259258,0.4444444444444444,18860.806933333333,1.3777777777777778,133.91166453
2.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,4653.85244,964.0,30.0,3364.079485,4.0,229234.7216,21800.175417,6809.471208588957,1.4631901840490795,4653.852440251572,0.352760736196319,55.43682428
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,983.8962386,2074.0,5.0,4367.955524,10.0,83894.88916,3751.0057361,10204.40956,10.371428571428572,983.8962385674932,3.928571428571429,17.802522738
2.0,2.0,0.0,1.0,0.0,1.0,0.0,35.0,5825.165366,987.0,45.0,3091.27253,4.0,365428.4841,10495.69302,22006.18027160494,3.7777777777777777,5825.165366013071,2.234567901234568,302.27097736
1.0,2.0,0.0,1.0,0.0,1.0,0.0,21.0,7988.794779,612.0,6.0,3698.660411,9.0,9773.549272,35897.914356,83.21661228125,0.0104166666666666,7988.794779,2.458333333333333,833.4634797
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,12506.94454,2130.0,32.0,65.31216552,8.0,709562.7656,57479.577471,433834.6385625,34.6875,12506.944535135137,4.125,275.62235312
0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,15956.1142,3214.0,45.0,1698.365649,3.0,509313.9689,17074.660498,21575.441378260868,1.3521739130434782,15956.114202572347,1.1434782608695653,227.4683658
1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,7002.567728,1276.0,14.0,3852.103685,3.0,122669.086,29700.228213,4406.110029962547,0.6292134831460674,7002.567726190477,0.1910112359550561,406.66126704
1.0,2.0,1.0,0.0,1.0,0.0,0.0,54.0,9475.204765,2144.0,12.0,2020.039752,8.0,194401.9116,30539.864046,5945.226519607843,0.6274509803921569,9475.204765625,1.1470588235294117,202.41526823
1.0,1.0,1.0,0.0,0.0,0.0,1.0,47.0,15711.49065,4966.0,23.0,1814.233633,2.0,66743.95138,68082.616086,1557.4072361516037,0.0991253644314868,15711.490647058825,0.9650145772594751,577.47781728
0.0,2.0,0.0,1.0,1.0,0.0,0.0,48.0,4514.321239,3506.0,29.0,4757.761179,10.0,32881.81162,20311.5874394,25581.15368333333,5.666666666666667,4514.321238235294,38.66666666666666,617.52483306
0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.0,4350.467239,228.0,32.0,2762.742459,5.0,306586.7748,18888.4843549,27210.1951,6.254545454545455,4350.467239825582,3.272727272727273,40.97690092
1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,11788.76747,1018.0,19.0,962.4604252,6.0,501046.3731,50797.330315,34377.035202797204,2.9160839160839163,11788.7674676259,0.0909090909090909,104.377519935
1.0,2.0,1.0,0.0,0.0,0.0,1.0,27.0,8726.776042,1220.0,18.0,2361.133444,5.0,625915.1771,11632.956244,39861.66089032258,4.567741935483871,8726.776042372881,2.032258064516129,75.52838676
1.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,18978.44709,2879.0,18.0,2593.356385,1.0,1901310.342,22719.861382,91499.95265700483,4.821256038647343,18978.447094188377,1.420289855072464,73.562280519
1.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,7147.040554,3357.0,37.0,4943.65817,5.0,125865.4117,8098.120245999999,6802.60486746988,0.9518072289156626,7147.040556962025,0.1204819277108433,76.0126496
1.0,2.0,0.0,1.0,0.0,0.0,1.0,49.0,15193.51651,3104.0,23.0,3591.097695,9.0,1165861.651,15622.192261,44236.50769230769,2.9115384615384614,15193.516512549537,0.8192307692307692,113.376724589
2.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,11666.02394,4872.0,4.0,2597.010653,10.0,602146.6918,24752.202209000003,33716.832202312136,2.8901734104046244,11666.023942,1.560693641618497,657.81387705
1.0,2.0,0.0,1.0,1.0,0.0,0.0,51.0,1100.976078,1546.0,21.0,2159.953805,2.0,46407.74755,3763.7789916,3330.225161983471,3.024793388429752,1100.9760781420764,0.3305785123966942,195.43306812000003
2.0,1.0,0.0,1.0,0.0,1.0,0.0,48.0,1696.867105,1611.0,21.0,4577.474777,3.0,63726.74417,3929.1560799,4120.962968571428,2.4285714285714284,1696.8671047058822,0.9642857142857144,382.744466
0.0,2.0,0.0,0.0,1.0,0.0,0.0,38.0,4071.098199,3977.0,27.0,3229.705381,6.0,364339.3728,15236.9078032,20791.680089285717,5.107142857142857,4071.098199300699,1.5595238095238095,28.36510173
0.0,1.0,0.0,1.0,0.0,1.0,0.0,65.0,2871.620931,4149.0,16.0,1780.433943,3.0,108207.0842,11221.69532,11452.29775952381,3.988095238095238,2871.6209307462686,2.1547619047619047,125.21394479
2.0,2.0,0.0,1.0,0.0,1.0,0.0,60.0,6594.136078,2378.0,30.0,2323.151809,6.0,397032.5574,22817.506002,19816.398623711342,3.0051546391752577,6594.136077186964,1.1701030927835052,725.05204845
1.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,11583.98843,4600.0,46.0,1390.623917,7.0,398901.1097,31476.642257000003,13724.508032608695,1.184782608695652,11583.988431192662,0.960144927536232,299.32797296
0.0,2.0,0.0,1.0,1.0,0.0,0.0,56.0,12051.22723,4243.0,6.0,4802.143407,3.0,147068.9188,23507.216088,5126.268302238806,0.4253731343283582,12051.227236842104,0.3955223880597014,172.4620177
1.0,2.0,0.0,1.0,0.0,0.0,0.0,36.0,11759.47803,4612.0,16.0,3509.725425,4.0,950299.5359,15238.171866,246639.57857894732,20.973684210526315,11759.478025094102,8.447368421052632,70.613960362
1.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,2360.996606,2327.0,11.0,1961.491311,6.0,227748.8425,6759.1987926,7160.910498349836,3.033003300330033,2360.99660609358,0.3168316831683168,159.71196432
2.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,12008.50596,4511.0,6.0,916.0660123,1.0,512119.5163,43400.814322,14850.755896449704,1.2366863905325445,12008.505964114833,0.8727810650887574,174.33031209
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,8200.840268,555.0,28.0,885.0954245,1.0,388266.7768,25276.311415,15859.476223140497,1.9338842975206607,8200.840269230768,0.5082644628099173,469.50758568
0.0,2.0,0.0,1.0,0.0,0.0,1.0,16.0,18062.02278,205.0,44.0,2388.711095,5.0,266902.5702,68378.688083,7826.876536363637,0.4333333333333333,18062.022776223777,0.8393939393939394,100.58205388
2.0,1.0,1.0,0.0,1.0,0.0,0.0,26.0,18240.56408,1001.0,7.0,2337.83525,8.0,1120383.435,35092.82404000001,55821.625728643216,3.0603015075376883,18240.56407224959,0.185929648241206,206.19560658
1.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,15365.7948,3863.0,3.0,2088.943194,1.0,482784.5876,15998.797939,15932.98856375839,1.0369127516778522,15365.794796116505,0.8993288590604027,223.80367086
1.0,2.0,0.0,0.0,1.0,0.0,0.0,67.0,14065.11195,117.0,39.0,4259.030143,1.0,567015.4741,52847.648957000005,1128021.9784,80.2,14065.111950124689,39.6,44.094190398
0.0,2.0,0.0,1.0,0.0,0.0,0.0,38.0,2307.904819,2527.0,15.0,4895.915584,1.0,78958.99642,3830.6515088,2080.3649073239435,0.9014084507042254,2307.9048190625,0.7183098591549296,653.64464862
2.0,2.0,0.0,1.0,0.0,0.0,1.0,41.0,1703.03729,3851.0,15.0,1774.115865,10.0,54419.33261,5097.4133004000005,3505.280634951456,2.058252427184466,1703.0372896226415,0.145631067961165,8.378309384
2.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,16818.26548,3761.0,21.0,1473.053171,1.0,543024.4892,64338.249128,38633.26201449275,2.2971014492753623,16818.26548264984,0.6159420289855072,88.663565484
1.0,2.0,1.0,0.0,1.0,0.0,0.0,33.0,8546.046171,2900.0,10.0,3850.553911,9.0,171976.5772,11184.825126,5395.967720136518,0.6313993174061433,8546.046172972972,0.3139931740614334,425.03266962
1.0,2.0,0.0,0.0,0.0,0.0,1.0,21.0,9032.731881,1458.0,40.0,2248.964723,2.0,192962.5212,28992.613094,28056.212666666663,3.106060606060606,9032.73188292683,1.5151515151515151,589.0227
2.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,16957.38387,2701.0,10.0,1087.842964,6.0,629106.8514,61086.853921,92126.68250746268,5.432835820895522,16957.38386813187,2.5970149253731343,663.76715691
0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,12432.40487,4636.0,4.0,904.6963119,2.0,279759.5971,44522.381218,9945.923896296295,0.8,12432.40487037037,0.7962962962962963,1105.05548902
1.0,2.0,0.0,1.0,0.0,0.0,1.0,58.0,3596.350746,1048.0,41.0,1402.838792,5.0,98964.80895,4709.247747,18823.45283829787,5.23404255319149,3596.3507455284557,7.76595744680851,52.002146094
2.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,4228.154447,3000.0,37.0,6.61814336,5.0,115749.5822,17367.902488400003,2768.5723643835613,0.6547945205479452,4228.154447698745,0.2356164383561644,407.3154846
2.0,2.0,0.0,1.0,0.0,1.0,0.0,37.0,137.479609,2225.0,47.0,4707.149693,9.0,26863.53368,124.93374732,614.8393627777779,4.472222222222222,137.479609068323,0.4555555555555555,452.68164526
2.0,2.0,1.0,0.0,0.0,0.0,0.0,52.0,14216.29518,2187.0,11.0,2151.244383,4.0,564255.5193,40122.583264,81743.69727941176,5.75,14216.295179028131,4.735294117647059,539.50594272
0.0,1.0,1.0,0.0,0.0,1.0,0.0,67.0,9717.377053,1105.0,39.0,414.2358601,6.0,517206.4888,23868.343329,43939.444069565216,4.521739130434782,9717.377053846154,1.017391304347826,850.43932848
1.0,1.0,0.0,1.0,1.0,0.0,0.0,57.0,18999.77862,4527.0,24.0,824.7856417,4.0,1882719.845,27434.628178,718337.7838461538,37.80769230769231,18999.77861648016,6.423076923076923,468.8483136
1.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,14283.1159,2993.0,44.0,1616.689047,6.0,858281.4934,25343.574354,179298.68891489363,12.5531914893617,14283.11589661017,5.148936170212766,37.05000813
1.0,1.0,1.0,0.0,1.0,0.0,0.0,62.0,2072.021689,530.0,12.0,2758.469716,3.0,177101.7783,2698.9360526,8368.164888888889,4.038647342995169,2072.0216889952158,1.3429951690821256,112.55057878
0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,3239.213784,4463.0,47.0,3518.580397,4.0,105592.9316,7279.988077,12291.2632630137,3.7945205479452055,3239.213784115524,4.684931506849315,36.418999134
